скудеть	2	оскудеть	1	гӏакълу:senses[0].examples[13].ru:скудеть умом || хъарцинлъизе:senses[0].text:истощаться, истощиться; (о)скудеть; становиться, стать неплодородным; (по)терять плодородие
светлокоричневым	2	светло коричневым	1	канчӏсурмалъизабизе:senses[0].text:(с)делать светлокоричневым, (по)красить в светлокоричневый цвет || канчӏсурмалъизе:senses[0].text:становиться, стать светлокоричневым; принимать, принять светлокричневый цвет
сафар	2	сафари	1	сапар#2:senses[0].text:сафар || сапар#2:senses[0].examples[0].ru:месяц сафар
сапетка	2	салфетка	2	чӏеп:senses[0].text:корзина, сапетка; лукошко || чӏеп:senses[0].examples[0].ru:полная абрикосами сапетка
санэпидстанция	2	санэпидемстанция	2	санэпидстанция:senses[0].text:санэпидстанция || санэпидстанция:senses[0].examples[0].ru:городская санэпидстанция
ратль	2	рать	1	ратӏал:senses[0].text:ратль || ратӏал:senses[0].examples[1].ru:ратль ему не доступен, а на щигат он не согласен
рассточительность	2	расточительность	1	исрап:senses[0].examples[0].ru:промотать; проявить рассточительность; нерассчетливо тратить; излишествовать || исраплъи:senses[0].text:рассточительность; рассточительство; мотовство
радиофицировать	2	ратифицировать	2	радио:senses[0].examples[1].ru:провести радио, радиофицировать || радиофикация:senses[0].examples[0].ru:радиофицировать
радиожурналиста	2	радио журналиста	1	радиожурналист:senses[0].examples[0].ru:очерк радиожурналиста || радиожурналистлъи:senses[0].text:профессия, работа радиожурналиста
пурщины	2	пурины	1	пурщина:senses[0].examples[1].ru:кусок пурщины || пурщина:senses[0].examples[2].ru:ломтик пурщины
прорабский	2	про рабский	1	прорабасул:senses[1].text:прорабский || прорабасул:senses[1].examples[0].ru:прорабский участок
похлёпка	2	похлёбка	1	карщ:senses[1].text:суп, похлёпка || хузе:senses[0].examples[2].ru:похлёпка
